#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1574   -0.583992   -0.559444 0.000964701
        1575   -0.583863   -0.559459 0.000964213
        1576   -0.583734   -0.559475 0.000963725
        1577   -0.583611    -0.55949 0.000963235
        1578   -0.583498   -0.559505 0.000962745
        1579   -0.583385    -0.55952 0.000962254
        1580   -0.583278   -0.559535 0.000961762
        1581   -0.583178    -0.55955  0.00096127
        1582   -0.583082   -0.559565 0.000960778
        1583   -0.582995    -0.55958 0.000960285
        1584   -0.582909   -0.559595 0.000959791
        1585   -0.582834   -0.559609 0.000959298
        1586   -0.582761   -0.559624 0.000958804
        1587   -0.582702   -0.559638  0.00095831
        1588   -0.582653   -0.559653 0.000957816
        1589   -0.582614   -0.559667 0.000957322
        1590    -0.58259   -0.559682 0.000956829
        1591   -0.582574   -0.559696 0.000956336
        1592   -0.582568   -0.559711 0.000955843
        1593   -0.582581   -0.559725 0.000955351
        1594   -0.582604   -0.559739 0.000954859
        1595   -0.582647   -0.559754 0.000954368
        1596   -0.582703   -0.559768 0.000953879
        1597   -0.582777   -0.559782  0.00095339
        1598   -0.582872   -0.559797 0.000952903
        1599    -0.58299   -0.559811 0.000952418
        1600   -0.583129   -0.559826 0.000951934
        1601   -0.583285   -0.559841 0.000951452
        1602   -0.583466   -0.559855 0.000950972
        1603   -0.583669    -0.55987 0.000950495
        1604   -0.583898   -0.559885 0.000950021
        1605   -0.584147     -0.5599 0.000949549
        1606   -0.584424   -0.559916  0.00094908
        1607   -0.584724   -0.559931 0.000948615
        1608   -0.585055   -0.559947 0.000948154
        1609   -0.585414   -0.559963 0.000947697
        1610   -0.585799   -0.559979 0.000947244
        1611   -0.586205   -0.559995 0.000946796
        1612   -0.586639   -0.560011 0.000946353
        1613   -0.587099   -0.560028 0.000945915
        1614    -0.58758   -0.560045 0.000945483
        1615   -0.588094   -0.560063 0.000945057
        1616    -0.58862    -0.56008 0.000944638
        1617   -0.589176   -0.560098 0.000944225
        1618    -0.58975   -0.560117 0.000943819
        1619   -0.590344   -0.560135 0.000943421
        1620   -0.590961   -0.560154  0.00094303
        1621   -0.591592   -0.560174 0.000942648
        1622   -0.592237   -0.560193 0.000942274
        1623   -0.592899   -0.560214 0.000941909
        1624   -0.593573   -0.560234 0.000941553
        1625    -0.59426   -0.560255 0.000941206
        1626   -0.594957   -0.560276 0.000940869
        1627   -0.595668   -0.560298 0.000940543
        1628   -0.596386    -0.56032 0.000940226
        1629   -0.597113   -0.560343  0.00093992
        1630   -0.597843   -0.560366 0.000939625
        1631   -0.598579   -0.560389 0.000939341
        1632   -0.599319   -0.560413 0.000939068
        1633   -0.600055   -0.560437 0.000938807
        1634   -0.600795   -0.560462 0.000938557
        1635   -0.601538   -0.560487 0.000938319
        1636   -0.602272   -0.560513 0.000938093
        1637   -0.603006   -0.560539 0.000937879
        1638   -0.603733   -0.560565 0.000937677
        1639    -0.60446   -0.560592 0.000937488
        1640   -0.605179   -0.560619  0.00093731
        1641   -0.605889   -0.560647 0.000937145
        1642   -0.606598   -0.560675 0.000936992
        1643   -0.607295   -0.560703 0.000936851
        1644   -0.607987   -0.560732 0.000936723
        1645   -0.608662   -0.560761 0.000936606
        1646   -0.609327   -0.560791 0.000936502
        1647   -0.609985    -0.56082 0.000936409
        1648    -0.61063   -0.560851 0.000936329
        1649   -0.611266   -0.560881  0.00093626
        1650   -0.611891   -0.560912 0.000936203
        1651   -0.612501   -0.560943 0.000936157
        1652   -0.613096   -0.560975 0.000936123
        1653   -0.613678   -0.561007 0.000936099
        1654    -0.61425   -0.561039 0.000936086
        1655   -0.614809   -0.561071 0.000936084
        1656   -0.615354   -0.561104 0.000936093
        1657   -0.615885   -0.561137 0.000936112
        1658     -0.6164   -0.561171  0.00093614
        1659   -0.616895   -0.561204 0.000936178
        1660   -0.617376   -0.561238 0.000936226
        1661   -0.617848   -0.561272 0.000936282
        1662   -0.618306   -0.561306 0.000936348
        1663   -0.618752   -0.561341 0.000936421
        1664   -0.619178   -0.561376 0.000936504
        1665   -0.619592   -0.561411 0.000936594
        1666   -0.619992   -0.561446 0.000936691
        1667   -0.620379   -0.561481 0.000936796
        1668   -0.620751   -0.561517 0.000936908
        1669   -0.621108   -0.561552 0.000937027
        1670   -0.621457   -0.561588 0.000937152
        1671   -0.621792   -0.561624 0.000937284
        1672   -0.622118   -0.561661 0.000937421
        1673   -0.622432   -0.561697 0.000937564
        1674   -0.622737   -0.561733 0.000937713
        1675   -0.623027    -0.56177 0.000937867
        1676    -0.62331   -0.561807 0.000938026
        1677   -0.623582   -0.561843  0.00093819
        1678   -0.623843    -0.56188 0.000938358
        1679   -0.624095   -0.561917  0.00093853
        1680    -0.62434   -0.561955 0.000938707
        1681   -0.624578   -0.561992 0.000938887
        1682    -0.62481   -0.562029 0.000939072
        1683   -0.625028   -0.562067 0.000939259
        1684   -0.625239   -0.562104 0.000939451
        1685   -0.625446   -0.562142 0.000939645
        1686    -0.62565   -0.562179 0.000939842
        1687   -0.625845   -0.562217 0.000940042
        1688   -0.626037   -0.562255 0.000940246
        1689   -0.626225   -0.562293 0.000940451
        1690   -0.626406   -0.562331  0.00094066
        1691   -0.626587   -0.562369 0.000940871
        1692   -0.626763   -0.562407 0.000941084
        1693   -0.626934   -0.562445   0.0009413
        1694   -0.627103   -0.562483 0.000941518
        1695   -0.627273   -0.562521 0.000941738
        1696   -0.627437    -0.56256  0.00094196
        1697   -0.627597   -0.562598 0.000942184
        1698   -0.627756   -0.562636  0.00094241
        1699   -0.627913   -0.562675 0.000942639
        1700   -0.628069   -0.562713 0.000942869
        1701   -0.628225   -0.562752 0.000943101
        1702   -0.628378    -0.56279 0.000943334
        1703   -0.628528   -0.562829  0.00094357
        1704   -0.628679   -0.562868 0.000943807
        1705   -0.628828   -0.562906 0.000944046
        1706   -0.628981   -0.562945 0.000944287
        1707   -0.629131   -0.562984 0.000944529
        1708   -0.629281   -0.563023 0.000944774
        1709   -0.629434   -0.563061  0.00094502
        1710    -0.62958     -0.5631 0.000945267
        1711   -0.629733   -0.563139 0.000945517
        1712   -0.629885   -0.563178 0.000945768
        1713   -0.630037   -0.563217 0.000946021
        1714   -0.630192   -0.563256 0.000946276
        1715   -0.630341   -0.563295 0.000946532
        1716   -0.630499   -0.563335  0.00094679
        1717   -0.630656   -0.563374  0.00094705
        1718   -0.630821   -0.563413 0.000947312
        1719    -0.63098   -0.563452 0.000947576
        1720   -0.631146   -0.563492 0.000947842
        1721   -0.631309   -0.563531  0.00094811
        1722   -0.631475   -0.563571  0.00094838
        1723    -0.63164    -0.56361 0.000948653
        1724   -0.631807    -0.56365 0.000948927
        1725   -0.631978   -0.563689 0.000949203
        1726   -0.632153   -0.563729 0.000949481
        1727   -0.632329   -0.563769 0.000949762
        1728   -0.632511   -0.563808 0.000950045
        1729   -0.632703   -0.563848 0.000950331
        1730   -0.632892   -0.563888 0.000950619
        1731   -0.633085   -0.563928  0.00095091
        1732   -0.633281   -0.563968 0.000951204
        1733   -0.633475   -0.564008   0.0009515
        1734   -0.633683   -0.564049   0.0009518
        1735   -0.633898   -0.564089 0.000952102
        1736   -0.634113   -0.564129 0.000952408
        1737   -0.634334    -0.56417 0.000952717
        1738   -0.634559    -0.56421 0.000953029
        1739    -0.63479   -0.564251 0.000953345
        1740   -0.635032   -0.564291 0.000953664
        1741   -0.635275   -0.564332 0.000953988
        1742   -0.635524   -0.564373 0.000954315
        1743   -0.635782   -0.564414 0.000954647
        1744   -0.636046   -0.564455 0.000954982
        1745   -0.636319   -0.564496 0.000955323
        1746   -0.636597   -0.564537 0.000955668
        1747    -0.63688   -0.564579 0.000956017
        1748   -0.637174    -0.56462 0.000956372
        1749   -0.637471   -0.564662 0.000956732
        1750   -0.637776   -0.564704 0.000957097
        1751   -0.638088   -0.564746 0.000957467
        1752    -0.63841   -0.564788 0.000957844
        1753   -0.638738    -0.56483 0.000958226
        1754   -0.639076   -0.564872 0.000958614
        1755    -0.63942   -0.564915 0.000959008
        1756   -0.639774   -0.564957 0.000959409
        1757    -0.64013      -0.565 0.000959817
        1758   -0.640499   -0.565043 0.000960231
        1759   -0.640876   -0.565086 0.000960653
        1760   -0.641263    -0.56513 0.000961081
        1761    -0.64166   -0.565173 0.000961518
        1762   -0.642069   -0.565217 0.000961962
        1763    -0.64248    -0.56526 0.000962414
        1764   -0.642902   -0.565304 0.000962874
        1765   -0.643333   -0.565349 0.000963343
        1766   -0.643774   -0.565393 0.000963821
        1767   -0.644227   -0.565438 0.000964307
        1768   -0.644689   -0.565483 0.000964803
        1769   -0.645151   -0.565528 0.000965308
        1770   -0.645632   -0.565573 0.000965823
        1771   -0.646117   -0.565618 0.000966348
        1772   -0.646612   -0.565664 0.000966883
        1773   -0.647117    -0.56571 0.000967428
        1774   -0.647635   -0.565756 0.000967985
        1775   -0.648161   -0.565803 0.000968552
        1776   -0.648697   -0.565849 0.000969131
        1777   -0.649243   -0.565896 0.000969721
        1778   -0.649797   -0.565943 0.000970323
        1779   -0.650359   -0.565991 0.000970937
        1780   -0.650926   -0.566039 0.000971563
        1781   -0.651499   -0.566087 0.000972202
        1782    -0.65208   -0.566135 0.000972853
        1783   -0.652668   -0.566183 0.000973518
        1784    -0.65326   -0.566232 0.000974195
        1785   -0.653861   -0.566281 0.000974885
        1786   -0.654455   -0.566331 0.000975588
        1787   -0.655061    -0.56638 0.000976305
        1788    -0.65567    -0.56643 0.000977036
        1789   -0.656281    -0.56648 0.000977779
        1790   -0.656897   -0.566531 0.000978537
        1791   -0.657515   -0.566582 0.000979309
        1792   -0.658127   -0.566633 0.000980094
        1793   -0.658733   -0.566684 0.000980892
        1794   -0.659331   -0.566736 0.000981704
        1795   -0.659928   -0.566788 0.000982529
        1796   -0.660518    -0.56684 0.000983367
        1797     -0.6611   -0.566892 0.000984218
        1798   -0.661673   -0.566945 0.000985081
        1799   -0.662239   -0.566998 0.000985956
        1800   -0.662783   -0.567051 0.000986844
        1801   -0.663319   -0.567105 0.000987742
        1802   -0.663835   -0.567158 0.000988652
        1803   -0.664333   -0.567212 0.000989571
        1804   -0.664816   -0.567266 0.000990501
        1805   -0.665276   -0.567321 0.000991439
        1806    -0.66571   -0.567375 0.000992386
        1807   -0.666121    -0.56743  0.00099334
        1808   -0.666503   -0.567485 0.000994301
        1809   -0.666859    -0.56754 0.000995268
        1810   -0.667183   -0.567595 0.000996239
        1811   -0.667473    -0.56765 0.000997214
        1812   -0.667734   -0.567705 0.000998193
        1813   -0.667954    -0.56776 0.000999172
        1814   -0.668137   -0.567816  0.00100015
        1815   -0.668274   -0.567871  0.00100113
        1816    -0.66837   -0.567926  0.00100211
        1817    -0.66842   -0.567982  0.00100308
        1818   -0.668418   -0.568037  0.00100405
        1819   -0.668376   -0.568092  0.00100501
        1820   -0.668278   -0.568147  0.00100597
        1821   -0.668121   -0.568202  0.00100691
        1822   -0.667911   -0.568257  0.00100785
        1823   -0.667644   -0.568311  0.00100877
        1824   -0.667319   -0.568365  0.00100967
        1825   -0.666939    -0.56842  0.00101056
        1826   -0.666491   -0.568473  0.00101144
        1827   -0.665985   -0.568527  0.00101229
        1828   -0.665418    -0.56858  0.00101312
        1829   -0.664787   -0.568632  0.00101393
        1830   -0.664099   -0.568684  0.00101472
        1831   -0.663346   -0.568736  0.00101548
        1832   -0.662537   -0.568787  0.00101622
        1833   -0.661673   -0.568838  0.00101693
        1834   -0.660756   -0.568888  0.00101761
        1835   -0.659787   -0.568938  0.00101826
        1836   -0.658772   -0.568987  0.00101888
        1837   -0.657719   -0.569035  0.00101947
        1838    -0.65663   -0.569082  0.00102002
        1839   -0.655517   -0.569129  0.00102055
        1840    -0.65438   -0.569176  0.00102105
        1841   -0.653235   -0.569221  0.00102151
        1842   -0.652089   -0.569266  0.00102195
        1843   -0.650956   -0.569311  0.00102236
        1844    -0.64984   -0.569354  0.00102273
        1845   -0.648752   -0.569397  0.00102309
        1846   -0.647716    -0.56944  0.00102341
        1847   -0.646734   -0.569482  0.00102371
        1848   -0.645819   -0.569523  0.00102399
        1849   -0.644981   -0.569564  0.00102425
        1850   -0.644233   -0.569604  0.00102449
        1851   -0.643584   -0.569644  0.00102472
        1852   -0.643049   -0.569684  0.00102493
        1853    -0.64263   -0.569723  0.00102513
        1854   -0.642339   -0.569762  0.00102533
        1855   -0.642174   -0.569801  0.00102552
