#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3098     2.24273     2.19526 0.000961103
        3099     2.24303     2.19528 0.000960917
        3100      2.2433     2.19529 0.000960731
        3101     2.24355     2.19531 0.000960548
        3102     2.24378     2.19533 0.000960365
        3103     2.24399     2.19534 0.000960184
        3104     2.24417     2.19536 0.000960003
        3105     2.24433     2.19537 0.000959823
        3106     2.24447     2.19539 0.000959645
        3107     2.24458      2.1954 0.000959466
        3108     2.24468     2.19542 0.000959289
        3109     2.24475     2.19544 0.000959111
        3110     2.24481     2.19545 0.000958934
        3111     2.24484     2.19547 0.000958757
        3112     2.24485     2.19548 0.000958581
        3113     2.24484      2.1955 0.000958404
        3114     2.24482     2.19552 0.000958227
        3115     2.24478     2.19553  0.00095805
        3116     2.24472     2.19555 0.000957872
        3117     2.24464     2.19556 0.000957695
        3118     2.24455     2.19558 0.000957516
        3119     2.24445     2.19559 0.000957337
        3120     2.24433     2.19561 0.000957158
        3121     2.24421     2.19563 0.000956978
        3122     2.24407     2.19564 0.000956797
        3123     2.24392     2.19566 0.000956616
        3124     2.24377     2.19567 0.000956434
        3125     2.24361     2.19569 0.000956251
        3126     2.24344      2.1957 0.000956067
        3127     2.24327     2.19572 0.000955882
        3128      2.2431     2.19573 0.000955696
        3129     2.24292     2.19575  0.00095551
        3130     2.24275     2.19576 0.000955323
        3131     2.24258     2.19578 0.000955134
        3132     2.24241     2.19579 0.000954946
        3133     2.24225     2.19581 0.000954756
        3134     2.24209     2.19582 0.000954565
        3135     2.24194     2.19584 0.000954374
        3136      2.2418     2.19585 0.000954183
        3137     2.24168     2.19587  0.00095399
        3138     2.24156     2.19588 0.000953797
        3139     2.24146      2.1959 0.000953604
        3140     2.24137     2.19591  0.00095341
        3141     2.24129     2.19592 0.000953216
        3142     2.24124     2.19594 0.000953022
        3143      2.2412     2.19595 0.000952827
        3144     2.24119     2.19597 0.000952633
        3145     2.24119     2.19598 0.000952439
        3146     2.24121       2.196 0.000952244
        3147     2.24126     2.19601  0.00095205
        3148     2.24132     2.19602 0.000951857
        3149     2.24141     2.19604 0.000951664
        3150     2.24153     2.19605 0.000951471
        3151     2.24166     2.19607 0.000951279
        3152     2.24182     2.19608 0.000951088
        3153     2.24201      2.1961 0.000950898
        3154     2.24221     2.19611 0.000950709
        3155     2.24244     2.19613 0.000950521
        3156     2.24269     2.19614 0.000950334
        3157     2.24297     2.19616 0.000950149
        3158     2.24326     2.19617 0.000949965
        3159     2.24357     2.19619 0.000949783
        3160     2.24391      2.1962 0.000949602
        3161     2.24426     2.19622 0.000949424
        3162     2.24462     2.19623 0.000949247
        3163     2.24501     2.19625 0.000949072
        3164      2.2454     2.19626 0.000948899
        3165     2.24581     2.19628 0.000948729
        3166     2.24624     2.19629  0.00094856
        3167     2.24667     2.19631 0.000948394
        3168     2.24711     2.19633  0.00094823
        3169     2.24755     2.19634 0.000948069
        3170       2.248     2.19636  0.00094791
        3171     2.24845     2.19637 0.000947753
        3172     2.24891     2.19639 0.000947599
        3173     2.24936     2.19641 0.000947447
        3174     2.24981     2.19643 0.000947298
        3175     2.25026     2.19644 0.000947152
        3176     2.25071     2.19646 0.000947007
        3177     2.25114     2.19648 0.000946866
        3178     2.25157     2.19649 0.000946727
        3179       2.252     2.19651  0.00094659
        3180     2.25241     2.19653 0.000946455
        3181     2.25281     2.19655 0.000946323
        3182     2.25319     2.19656 0.000946193
        3183     2.25357     2.19658 0.000946065
        3184     2.25393      2.1966  0.00094594
        3185     2.25428     2.19662 0.000945816
        3186     2.25461     2.19664 0.000945694
        3187     2.25493     2.19665 0.000945574
        3188     2.25523     2.19667 0.000945456
        3189     2.25552     2.19669  0.00094534
        3190     2.25579     2.19671 0.000945225
        3191     2.25605     2.19673 0.000945112
        3192      2.2563     2.19675    0.000945
        3193     2.25653     2.19677 0.000944889
        3194     2.25675     2.19678  0.00094478
        3195     2.25696      2.1968 0.000944672
        3196     2.25716     2.19682 0.000944565
        3197     2.25735     2.19684  0.00094446
        3198     2.25753     2.19686 0.000944355
        3199      2.2577     2.19688 0.000944251
        3200     2.25787      2.1969 0.000944148
        3201     2.25803     2.19692 0.000944047
        3202      2.2582     2.19694 0.000943946
        3203     2.25836     2.19696 0.000943846
        3204     2.25853     2.19698 0.000943747
        3205      2.2587     2.19699 0.000943649
        3206     2.25888     2.19701 0.000943552
        3207     2.25907     2.19703 0.000943456
        3208     2.25926     2.19705 0.000943362
        3209     2.25947     2.19707 0.000943268
        3210      2.2597     2.19709 0.000943176
        3211     2.25994     2.19711 0.000943085
        3212      2.2602     2.19713 0.000942996
        3213     2.26048     2.19715 0.000942909
        3214     2.26078     2.19717 0.000942823
        3215     2.26111     2.19719  0.00094274
        3216     2.26146     2.19721 0.000942658
        3217     2.26184     2.19723 0.000942579
        3218     2.26224     2.19725 0.000942503
        3219     2.26268     2.19727 0.000942429
        3220     2.26315     2.19729 0.000942359
        3221     2.26364     2.19731 0.000942291
        3222     2.26417     2.19733 0.000942227
        3223     2.26474     2.19735 0.000942167
        3224     2.26533     2.19737 0.000942111
        3225     2.26596      2.1974 0.000942058
        3226     2.26662     2.19742 0.000942011
        3227     2.26731     2.19744 0.000941968
        3228     2.26803     2.19746  0.00094193
        3229     2.26878     2.19748 0.000941897
        3230     2.26957     2.19751  0.00094187
        3231     2.27038     2.19753 0.000941848
        3232     2.27122     2.19755 0.000941833
        3233     2.27208     2.19757 0.000941824
        3234     2.27297      2.1976 0.000941821
        3235     2.27389     2.19762 0.000941825
        3236     2.27482     2.19764 0.000941836
        3237     2.27577     2.19767 0.000941854
        3238     2.27675     2.19769  0.00094188
        3239     2.27774     2.19772 0.000941913
        3240     2.27874     2.19774 0.000941954
        3241     2.27975     2.19777 0.000942004
        3242     2.28078     2.19779 0.000942061
        3243     2.28181     2.19782 0.000942127
        3244     2.28285     2.19785 0.000942201
        3245     2.28389     2.19787 0.000942283
        3246     2.28494      2.1979 0.000942375
        3247     2.28598     2.19793 0.000942475
        3248     2.28703     2.19795 0.000942584
        3249     2.28807     2.19798 0.000942702
        3250     2.28911     2.19801 0.000942829
        3251     2.29014     2.19804 0.000942964
        3252     2.29117     2.19807 0.000943109
        3253     2.29218      2.1981 0.000943263
        3254     2.29319     2.19812 0.000943426
        3255     2.29418     2.19815 0.000943597
        3256     2.29517     2.19818 0.000943778
        3257     2.29614     2.19821 0.000943967
        3258     2.29709     2.19824 0.000944165
        3259     2.29803     2.19827 0.000944372
        3260     2.29896     2.19831 0.000944587
        3261     2.29986     2.19834  0.00094481
        3262     2.30075     2.19837 0.000945042
        3263     2.30163      2.1984 0.000945282
        3264     2.30248     2.19843  0.00094553
        3265     2.30332     2.19846 0.000945786
        3266     2.30413      2.1985  0.00094605
        3267     2.30493     2.19853 0.000946321
        3268     2.30571     2.19856   0.0009466
        3269     2.30647     2.19859 0.000946886
        3270      2.3072     2.19863 0.000947178
        3271     2.30792     2.19866 0.000947478
        3272     2.30861     2.19869 0.000947784
        3273     2.30929     2.19873 0.000948097
        3274     2.30994     2.19876 0.000948415
        3275     2.31057      2.1988  0.00094874
        3276     2.31118     2.19883  0.00094907
        3277     2.31176     2.19887 0.000949406
        3278     2.31232      2.1989 0.000949747
        3279     2.31286     2.19893 0.000950093
        3280     2.31338     2.19897 0.000950444
        3281     2.31387       2.199   0.0009508
        3282     2.31434     2.19904 0.000951159
        3283     2.31479     2.19908 0.000951523
        3284     2.31521     2.19911  0.00095189
        3285      2.3156     2.19915  0.00095226
        3286     2.31597     2.19918 0.000952634
        3287     2.31631     2.19922  0.00095301
        3288     2.31663     2.19925 0.000953389
        3289     2.31692     2.19929 0.000953771
        3290     2.31719     2.19932 0.000954154
        3291     2.31742     2.19936 0.000954538
        3292     2.31763      2.1994 0.000954924
        3293     2.31781     2.19943 0.000955311
        3294     2.31797     2.19947 0.000955699
        3295     2.31809      2.1995 0.000956086
        3296     2.31818     2.19954 0.000956474
        3297     2.31825     2.19958 0.000956861
        3298     2.31828     2.19961 0.000957248
        3299     2.31829     2.19965 0.000957634
        3300     2.31826     2.19968 0.000958018
        3301     2.31821     2.19972   0.0009584
        3302     2.31812     2.19976  0.00095878
        3303       2.318     2.19979 0.000959158
        3304     2.31785     2.19983 0.000959533
        3305     2.31768     2.19986 0.000959905
        3306     2.31747      2.1999 0.000960274
        3307     2.31723     2.19993 0.000960639
        3308     2.31696     2.19997 0.000960999
        3309     2.31667         2.2 0.000961356
        3310     2.31634     2.20004 0.000961708
        3311     2.31599     2.20007 0.000962055
        3312      2.3156     2.20011 0.000962396
        3313      2.3152     2.20014 0.000962733
        3314     2.31476     2.20018 0.000963063
        3315     2.31431     2.20021 0.000963388
        3316     2.31383     2.20025 0.000963706
        3317     2.31332     2.20028 0.000964019
